"","voix_expr_2012_PS","voix_expr_2017_PS","voix_expr_2022_PS","voix_expr_2012_LR","voix_expr_2017_LR","voix_expr_2022_LR"
"1",24.2077464788732,5.72044999229465,2.0752012686021,29.1033481591302,20.7427955000771,5.70108563064162
"2",22.2990444846993,4.84910910161057,1.55504392452442,30.866877774244,21.0203863235058,5.09215789676772
"3",22.9413892908828,5.63659784841416,1.56544668635992,31.6063675832127,24.1757476586708,4.86656986932359
"4",21.5957736194826,4.6641293203938,1.67537108301264,32.4509284579152,22.1184500653062,5.50989554700385
"5",22.8673326234302,4.89531163049527,1.60837688988669,27.7487618951034,19.1186700055648,5.17241379310345
"6",28.809002705637,4.58393227918863,1.18174020775755,23.4821720923019,15.5477470762569,3.84637377299152
"7",28.1484264271443,4.26083866382374,1.12243706960277,25.2147333549632,17.455579246624,4.80099599268568
"8",27.8220081591575,4.03205753524225,1.24051948051948,24.1216325503657,16.5471203687764,3.86909090909091
"9",27.6680686074785,4.24588193468655,1.11659309270319,22.7442991391207,15.2194890721021,3.62243573097897
"10",23.4836918806384,4.10373903149889,0.979149291075897,25.3404271724882,16.7438163370272,4.36864053377815
"11",30.4397074076096,5.72534578246876,1.84049079754601,23.2013210328075,18.7360454664076,5.55297223513882
"12",31.0115099351205,5.7046553039939,1.83132935340116,22.0894959141907,17.3158865428644,5.32245858908602
"13",27.3766404816784,5.08664796170985,1.61142035671899,27.0583439170861,20.8664796170985,5.77035588318874
"14",24.9742896896614,5.01182033096927,1.5169592636782,24.447984513319,17.1569534381745,3.80731208454065
"15",23.7631111197922,4.98345375864027,1.37495728385631,26.4546750786179,19.7693316884999,4.11482099423081
"16",25.2339726027397,5.9411584162757,1.80310696057236,24.6246575342466,18.0975139211646,5.43606659683063
"17",23.656201399689,5.80688887275192,1.57126281183523,27.7507776049767,20.3083775082904,5.00870237865016
"18",22.2874041691445,4.5135523545336,1.12453664100371,35.0487793117858,26.8540489956886,5.51753635585971
"19",19.4038493774859,3.79795872755718,0.987210784087943,32.9041008213834,23.1408775981524,5.00974928223788
"20",22.3042182011394,4.1309628481588,1.09462494859059,32.6844171561827,24.6382427015186,4.72175646176722
"21",16.7685244306607,3.02897011982406,0.819939360349493,35.6502173979142,25.1190656757167,4.60665732077071
"22",20.0845166151982,3.4557203700984,0.877965839709406,34.7360333338259,24.8274342781613,5.92008656001237
"23",17.1553096974269,3.01826846703733,0.869624179959655,40.1022546307937,28.9474963933151,5.59576884609517
"24",18.551251691475,3.95497868411763,1.23642859136454,41.0901556156969,31.0302223911804,6.34123196293505
"25",17.761186856145,2.84627849888491,0.720899359760709,43.3311437589118,33.1172685994834,6.71663109781714
"26",18.385849444673,3.45127050498553,0.944711166176243,39.6791443850267,29.0800900611129,5.88164438249617
"27",27.1927864666454,6.22687231882634,2.25835441352683,21.6278327481647,15.057143792776,4.05405405405405
"28",24.9089295412698,5.84625943719973,2.10748719594549,25.9116980832152,18.9636238846946,5.42517484387746
"29",26.0728499049019,5.99526220145379,2.02234888738608,23.2934294436364,17.5623052959502,4.9270601874215
"30",26.902850816496,4.68678069336733,1.24809506356218,26.0379186271796,18.6479691207196,4.50818881537067
"31",32.6202559799422,5.56686015379013,1.45440718648257,21.5197039852801,14.1067106475036,3.50055847334775
"32",27.5352933557829,4.55566249598973,1.20445799390274,25.5342572205673,18.6878408726339,4.36303663351492
"33",36.1810551558753,8.43174829537858,3.71976421166746,17.3603973963686,11.6872409643924,2.75086387966664
"34",32.6382133592737,7.31395060708681,3.29137411179286,20.0044584954604,13.7255306847278,3.17540641406794
